condition;lambda;gen_time;temp;food
inter_20;1.0022955489884;148.114000531659;20;inter
inter_20;1.00326579627137;146.379065039539;20;inter
inter_20;1.00075033855064;158.843535177514;20;inter
inter_20;1.00249083651239;145.115180899375;20;inter
inter_20;1.00527072833921;149.264421089934;20;inter
inter_20;1.00728546141936;150.715787148164;20;inter
inter_20;0.999287268500163;142.86107747925;20;inter
inter_20;1.00483689408244;154.517110003525;20;inter
inter_20;1.00164881204764;147.959313313216;20;inter
inter_20;1.00275175981088;150.918160157963;20;inter
inter_20;1.00886497759258;149.366406685221;20;inter
inter_20;1.00262327237655;147.481961504041;20;inter
inter_20;1.00779458722683;147.031058184734;20;inter
inter_20;1.00187912911263;141.98744108575;20;inter
inter_20;1.00083076319768;148.215287140413;20;inter
inter_20;0.995265598574098;148.669346021232;20;inter
inter_20;1.00192380750586;149.715862255422;20;inter
inter_20;1.00344920728194;148.551071396781;20;inter
inter_20;1.00337120345927;146.820862235404;20;inter
inter_20;0.996965240329426;148.08861579441;20;inter
inter_20;0.999310075038382;149.066936372172;20;inter
inter_20;1.00894430305963;159.487617352392;20;inter
inter_20;1.00023981460108;151.426110092958;20;inter
inter_20;1.00193348143009;151.378314739328;20;inter
inter_20;1.00900827118104;152.917221695556;20;inter
inter_20;1.00164484759187;151.446097230054;20;inter
inter_20;1.00314441006917;154.412940571004;20;inter
inter_20;1.00743132149012;158.361952365177;20;inter
inter_20;1.00322844246952;145.774914071023;20;inter
inter_20;0.997547454430256;151.660141668458;20;inter
inter_20;1.00720233706913;155.447003522104;20;inter
inter_20;1.0002979438195;154.825485298402;20;inter
inter_20;0.997577639522924;153.943916637473;20;inter
inter_20;1.00088522799923;161.397638157563;20;inter
inter_20;1.00941381866567;153.501206331901;20;inter
inter_20;1.00370010585339;149.573722136107;20;inter
inter_20;1.00126636118107;161.446674840005;20;inter
inter_20;1.00131503875549;151.150561477088;20;inter
inter_20;0.998523427799822;144.323477190576;20;inter
inter_20;1.00711424363974;154.178872040649;20;inter
inter_20;1.00654055657655;146.438502396328;20;inter
inter_20;1.00033764589613;150.482715841209;20;inter
inter_20;1.00676888138075;156.410236344875;20;inter
inter_20;1.00231789497844;149.097632585138;20;inter
inter_20;1.00576086945218;159.432002369338;20;inter
inter_20;0.99929035215824;152.523650228178;20;inter
inter_20;1.00714340169953;152.605377318013;20;inter
inter_20;0.998529679279683;145.167102119083;20;inter
inter_20;0.995589185824295;146.389609821096;20;inter
inter_20;1.003446321417;147.846478583008;20;inter
inter_20;1.01152412366612;161.618405594289;20;inter
inter_20;1.00107981927004;148.765837391216;20;inter
inter_20;0.998454456343959;158.384353588947;20;inter
inter_20;0.994594426968531;145.536151707181;20;inter
inter_20;1.00531093636079;147.764576149574;20;inter
inter_20;1.00879989385375;161.153848449332;20;inter
inter_20;0.997891547354097;148.330791776484;20;inter
inter_20;1.0013645641338;147.490364351416;20;inter
inter_20;0.997591843999735;148.064199101396;20;inter
inter_20;0.996560777473688;151.18801500333;20;inter
inter_20;0.999597078011162;147.782118505852;20;inter
inter_20;0.999601979126366;149.659365737846;20;inter
inter_20;1.00149991361173;148.173391279172;20;inter
inter_20;0.994336656049608;143.342990212652;20;inter
inter_20;1.00566970739834;158.163476706335;20;inter
inter_20;1.00538912750203;148.880492755391;20;inter
inter_20;0.998898686175483;146.661493343364;20;inter
inter_20;1.00019420041625;154.577803527071;20;inter
inter_20;1.00311785497011;156.116709479073;20;inter
inter_20;0.997005189178418;147.897481616283;20;inter
inter_20;1.00719231650745;154.267966526448;20;inter
inter_20;1.00747973278039;151.101239527076;20;inter
inter_20;1.00161804791942;149.147727462169;20;inter
inter_20;1.00123103437182;154.02057187676;20;inter
inter_20;1.00849327091887;155.801792846643;20;inter
inter_20;1.00081478773461;139.99984225498;20;inter
inter_20;0.996200893787454;146.408936469343;20;inter
inter_20;1.0017624697841;151.172444619005;20;inter
inter_20;1.00216902018958;150.249492054167;20;inter
inter_20;0.996418020897819;145.329377377338;20;inter
inter_20;0.999464494679941;149.700674792671;20;inter
inter_20;1.00220700308673;150.93753820112;20;inter
inter_20;1.00193780430978;151.880902295536;20;inter
inter_20;1.00091346526034;155.014603476282;20;inter
inter_20;0.997072784150107;147.857309687508;20;inter
inter_20;1.00960026374636;150.165222846509;20;inter
inter_20;1.00718088898277;155.432841177393;20;inter
inter_20;1.00600181173368;150.574380008902;20;inter
inter_20;1.00266354952161;153.129731535365;20;inter
inter_20;1.00368727161027;149.903304571287;20;inter
inter_20;1.00271784034284;152.985960611889;20;inter
inter_20;1.00591706406148;152.086822877669;20;inter
inter_20;0.999142353735267;151.66844654349;20;inter
inter_20;1.00582485193591;163.321777131248;20;inter
inter_20;1.00863845902066;152.468231645963;20;inter
inter_20;0.999025250349555;150.564681667441;20;inter
inter_20;1.00363897066548;146.977572891737;20;inter
inter_20;0.99357159412945;143.252888410982;20;inter
inter_20;1.00768294282248;154.125947611197;20;inter
inter_20;0.996160291702887;142.671244425345;20;inter
inter_20;1.00415510905715;156.835087861146;20;inter
inter_20;1.00288383436148;151.085846361963;20;inter
inter_20;1.00174933765344;147.193881505371;20;inter
inter_20;1.00660161020641;152.788838963684;20;inter
inter_20;1.00985060422305;154.670205178192;20;inter
inter_20;1.00049524207669;149.341306024163;20;inter
inter_20;0.99442511235819;149.86257679612;20;inter
inter_20;1.00900434098123;158.952223440787;20;inter
inter_20;0.99466368203821;150.474377034497;20;inter
inter_20;1.00644396131416;154.331144750505;20;inter
inter_30;1.07918942843625;49.2383172338337;30;inter
inter_30;1.06161309346236;52.56443547393;30;inter
inter_30;1.06574541683055;50.3693468320146;30;inter
inter_30;1.07021423500014;50.3821630180486;30;inter
inter_30;1.07167673647637;49.6605038125902;30;inter
inter_30;1.0732502288244;49.4883220879864;30;inter
inter_30;1.0736859340962;49.5380804947315;30;inter
inter_30;1.06831939976198;48.8148364931472;30;inter
inter_30;1.06836352534386;53.6234245595159;30;inter
inter_30;1.06790511708503;46.3120420523072;30;inter
inter_30;1.06629084890821;48.4656384569211;30;inter
inter_30;1.07052958289776;48.5711397052646;30;inter
inter_30;1.07472605772054;50.2896790580266;30;inter
inter_30;1.0689825193766;47.0217922158347;30;inter
inter_30;1.07505332682616;48.1256696053897;30;inter
inter_30;1.07131537783503;53.0591951114205;30;inter
inter_30;1.07763347704163;48.7756490536303;30;inter
inter_30;1.07490012261407;45.0265080903552;30;inter
inter_30;1.08499818472374;46.9220455288256;30;inter
inter_30;1.07014691673617;48.8090209233917;30;inter
inter_30;1.064178361128;49.576807499868;30;inter
inter_30;1.06445797260329;49.5940096675678;30;inter
inter_30;1.07621428256258;47.438631106646;30;inter
inter_30;1.06526609293522;51.9749401957771;30;inter
inter_30;1.06854123829517;47.6667084583689;30;inter
inter_30;1.08358291002549;44.9180450720878;30;inter
inter_30;1.07538723389124;50.2589390811053;30;inter
inter_30;1.07070048534639;47.8746412437115;30;inter
inter_30;1.07067004094026;48.0742927996423;30;inter
inter_30;1.06991909247512;48.106221856911;30;inter
inter_30;1.07559697738416;48.1034107290783;30;inter
inter_30;1.06588683571703;52.8756082906838;30;inter
inter_30;1.07814437899234;47.1874359896749;30;inter
inter_30;1.06861014539048;49.9049599898926;30;inter
inter_30;1.07092377512379;49.5937032430828;30;inter
inter_30;1.07011597231813;49.1474512118089;30;inter
inter_30;1.07728980416722;46.0879582093873;30;inter
inter_30;1.07818614469664;48.0802853119863;30;inter
inter_30;1.073192122462;49.387627862208;30;inter
inter_30;1.07119376039423;48.8140132224752;30;inter
inter_30;1.06647859603919;49.2173622191305;30;inter
inter_30;1.06782076576366;51.4420927657255;30;inter
inter_30;1.07786730691837;49.4982983137775;30;inter
inter_30;1.06762635089258;49.7297565660711;30;inter
inter_30;1.06889845387911;48.9835468942936;30;inter
inter_30;1.06945692840025;48.3583585149532;30;inter
inter_30;1.07202544643429;47.7890569839623;30;inter
inter_30;1.07031763588325;47.6653761488571;30;inter
inter_30;1.06432651525764;49.8679524370188;30;inter
inter_30;1.06702979237679;48.0938885283961;30;inter
inter_30;1.07237549759294;50.2201717437463;30;inter
inter_30;1.0696363150821;49.4334989162103;30;inter
inter_30;1.07521018176915;47.7986860958131;30;inter
inter_30;1.07519168846081;49.0505580216592;30;inter
inter_30;1.07780080020634;45.5742902444636;30;inter
inter_30;1.07913580471;47.84751210985;30;inter
inter_30;1.06931119689512;47.5527856345408;30;inter
inter_30;1.07249799455419;48.3157233310031;30;inter
inter_30;1.0639803088537;51.2354993697342;30;inter
inter_30;1.07386352098542;46.3665065562925;30;inter
inter_30;1.07287972838565;49.8071186446041;30;inter
inter_30;1.06645234155384;50.0342109697806;30;inter
inter_30;1.06669516289149;50.7935638118389;30;inter
inter_30;1.06893173444422;51.5158720631958;30;inter
inter_30;1.07912422914991;46.0940525148379;30;inter
inter_30;1.06212821478329;51.6794328204731;30;inter
inter_30;1.06947750694266;52.1542363588038;30;inter
inter_30;1.07546249405481;49.7058590652601;30;inter
inter_30;1.06899001229922;48.9741866169694;30;inter
inter_30;1.07181582747166;49.3938129100197;30;inter
inter_30;1.07396910468382;46.6301932737783;30;inter
inter_30;1.06611204326599;47.598148085173;30;inter
inter_30;1.07331905864043;46.9783323794353;30;inter
inter_30;1.06846555699216;49.9699656920407;30;inter
inter_30;1.07646262476643;48.7071694370036;30;inter
inter_30;1.06980652287922;50.2390998092211;30;inter
inter_30;1.0565170640131;50.7461817329525;30;inter
inter_30;1.06716569186922;48.5271887393062;30;inter
inter_30;1.07077225981673;49.9122479265176;30;inter
inter_30;1.06047809748573;49.2355798378211;30;inter
inter_30;1.08229642326414;48.7075740734442;30;inter
inter_30;1.07924612239528;47.9099962668605;30;inter
inter_30;1.0795394549255;46.9057339882358;30;inter
inter_30;1.07547573003561;49.1853400407769;30;inter
inter_30;1.07521599236522;47.5122849240177;30;inter
inter_30;1.07530039837526;50.0662935695468;30;inter
inter_30;1.07398450351334;48.3729490263053;30;inter
inter_30;1.07364662755;49.2465446760329;30;inter
inter_30;1.06098796887846;51.589123215063;30;inter
inter_30;1.06712381859136;47.5100667605496;30;inter
inter_30;1.06535713905398;47.2232479499796;30;inter
inter_30;1.07233167556744;48.7710126203347;30;inter
inter_30;1.07631422511736;46.4943029856511;30;inter
inter_30;1.08073524708055;47.3220159196773;30;inter
inter_30;1.07469293004852;45.1551178398244;30;inter
inter_30;1.07066386131576;49.50744174636;30;inter
inter_30;1.06241098720246;51.2763856228476;30;inter
inter_30;1.06929875605304;48.4170143926616;30;inter
inter_30;1.06938474316586;50.3568981706658;30;inter
inter_30;1.0712065436294;47.6216384870763;30;inter
inter_30;1.07076555567299;50.2783336577772;30;inter
inter_30;1.06534557949706;47.5275839026169;30;inter
inter_30;1.05909448951352;51.5600705885602;30;inter
inter_30;1.06808360418988;50.2603123909569;30;inter
inter_30;1.07670228093907;47.9636725571503;30;inter
inter_30;1.06690469042003;51.2512500858346;30;inter
inter_30;1.07860150487978;49.2916162443412;30;inter
inter_30;1.08220016359732;45.8194682278341;30;inter
inter_30;1.07118057604983;50.2866333419741;30;inter
inter_30;1.08274152874044;47.310584115465;30;inter
inter_30;1.0622536744695;50.9724131873316;30;inter
inter_30;1.06827166994847;50.1108503196462;30;inter
inter_30;1.06913232867565;48.0862708347768;30;inter
inter_30;1.07438686510355;46.6222095050518;30;inter
inter_30;1.06968182487899;46.9633947374373;30;inter
inter_30;1.07688235297589;46.6766305527478;30;inter
inter_30;1.06774578958451;51.6326218609095;30;inter
inter_30;1.07465907933507;49.3428711631274;30;inter
inter_30;1.08701399063025;45.5013579815389;30;inter
inter_30;1.0761607983087;45.7265511977608;30;inter
inter_30;1.07647151019664;47.3925054604058;30;inter
inter_30;1.07665365700463;49.107507709779;30;inter
inter_30;1.06684887456395;50.9017695227804;30;inter
inter_30;1.07621898895268;50.1087168792508;30;inter
inter_30;1.06284283209182;53.2857809863764;30;inter
inter_30;1.07652324110649;47.7015642657663;30;inter
inter_30;1.05683028979175;50.4492642364692;30;inter
inter_30;1.07926933545031;47.0266353665473;30;inter
inter_30;1.05943973592676;53.448080168582;30;inter
inter_30;1.06446508029626;51.7440767455767;30;inter
inter_30;1.06646617616051;48.1939211774521;30;inter
inter_30;1.07741524657482;47.3709127703344;30;inter
inter_30;1.07138279628338;48.4581773100532;30;inter
inter_30;1.0674203710221;51.5935709489682;30;inter
inter_30;1.08686956583981;45.1614829369708;30;inter
inter_30;1.08027202071506;50.7405070393016;30;inter
inter_30;1.07753730203364;48.4809316230021;30;inter
inter_30;1.06313663710474;51.1411436847841;30;inter
inter_30;1.07354113569862;51.1449213115932;30;inter
inter_30;1.05963182218916;51.4682344815015;30;inter
inter_30;1.06735809717175;49.1136695325437;30;inter
inter_30;1.07585872427167;46.1267926531273;30;inter
inter_30;1.07136475702916;46.7480970724405;30;inter
inter_30;1.06836685896372;50.6241717883802;30;inter
inter_30;1.07626644864728;48.2289849026394;30;inter
inter_30;1.07520012538587;47.7131207284276;30;inter
inter_30;1.07029547290468;47.2333516522517;30;inter
inter_30;1.06942625075853;49.6980074660818;30;inter
inter_30;1.0692898005405;48.825191405452;30;inter
inter_30;1.07622117468685;47.8140911292513;30;inter
inter_30;1.07177014939926;48.6689741788067;30;inter
inter_30;1.07455108300856;51.1627150411506;30;inter
inter_30;1.06925339680048;48.2720009207205;30;inter
inter_30;1.07105314901011;48.3749835767204;30;inter
inter_30;1.07534350094297;49.1772621942747;30;inter
inter_30;1.08146608535691;47.6613711649242;30;inter
inter_30;1.06547958249257;49.4922343883425;30;inter
inter_30;1.07586004520229;51.2860877614695;30;inter
inter_30;1.07140231453114;52.7878195301442;30;inter
inter_30;1.07144201311627;48.1754047466446;30;inter
inter_30;1.06907386210751;50.6185658437002;30;inter
inter_30;1.06669641279707;47.8693752786801;30;inter
inter_30;1.07123138003596;48.1293766029268;30;inter
inter_30;1.07106262188073;46.782627346382;30;inter
inter_30;1.06432880144403;49.1700530167911;30;inter
inter_30;1.0745576242565;48.324791787725;30;inter
inter_30;1.07759338643702;48.1435451309167;30;inter
inter_30;1.06761750248441;45.7519895614655;30;inter
inter_30;1.07303631805562;52.3632491510745;30;inter
inter_30;1.07070977917529;49.2626044375988;30;inter
inter_30;1.07312790193738;47.8436769691461;30;inter
inter_30;1.07343005844413;50.248618032801;30;inter
inter_30;1.06289215447507;48.205191871578;30;inter
inter_30;1.07184692185506;46.912736000705;30;inter
inter_30;1.06491108373271;50.5699283837232;30;inter
inter_30;1.06540066748925;49.1456730648717;30;inter
inter_30;1.06688490788011;48.5850262710478;30;inter
inter_30;1.06454884532633;50.3014303897218;30;inter
inter_30;1.0721749751833;47.7286545899134;30;inter
inter_30;1.07252290276199;48.086557336152;30;inter
inter_30;1.0695100882679;48.8960556308533;30;inter
inter_30;1.06692891047141;50.1587266678476;30;inter
inter_30;1.06830544941413;45.9636726818577;30;inter
inter_30;1.06398561703645;51.1401145758513;30;inter
inter_30;1.07103381820029;47.7316080213366;30;inter
inter_30;1.07521943470729;47.6409028050363;30;inter
inter_30;1.06096028073343;51.7479506713129;30;inter
inter_30;1.06921366971853;51.226010625016;30;inter
inter_30;1.07992129531833;50.3278643843561;30;inter
inter_30;1.06307046350188;52.1948207436165;30;inter
inter_30;1.07977156962539;49.712845168264;30;inter
inter_30;1.06839378374149;49.1260513296763;30;inter
inter_30;1.06849181951156;50.0881483481876;30;inter
inter_30;1.06683498175627;51.9959715257438;30;inter
inter_30;1.07445226737777;46.3033974549041;30;inter
inter_30;1.07238708968775;48.3553646988613;30;inter
inter_30;1.071006247526;49.3758649942598;30;inter
inter_30;1.06942854367;50.3709170474908;30;inter
inter_30;1.06946910176085;49.4089174449917;30;inter
inter_30;1.07173778697249;50.8526179148778;30;inter
inter_30;1.06992210579858;52.7915755257199;30;inter
inter_30;1.08087590135098;45.1319948739032;30;inter
inter_30;1.07514832237648;48.6286514095918;30;inter
inter_30;1.06745111622995;49.4595185413188;30;inter
inter_30;1.07191041674587;49.7014122474074;30;inter
inter_30;1.06284099082815;46.6042615838794;30;inter
inter_30;1.05536276214874;51.3178441055401;30;inter
inter_30;1.06370106618703;52.0656842200768;30;inter
inter_30;1.06687161417357;49.5028159726852;30;inter
inter_30;1.07078368855716;49.5225136912287;30;inter
inter_30;1.07182210289997;49.1516948041524;30;inter
inter_30;1.07285741071115;51.7751202925198;30;inter
inter_30;1.07326770722876;50.3783363187415;30;inter
inter_30;1.0638826112486;50.0056203708665;30;inter
inter_30;1.07022428096421;49.3243895418939;30;inter
inter_30;1.06962104890436;47.0331896334878;30;inter
inter_30;1.071252548985;48.0272067871707;30;inter
inter_30;1.07505661631546;50.0633727445127;30;inter
inter_30;1.06855502207474;51.139866549008;30;inter
inter_30;1.07148520606415;49.2077728976269;30;inter
inter_30;1.0693302896708;50.7313960028749;30;inter
inter_30;1.07198143859414;47.5355326041688;30;inter
inter_30;1.06966594841792;48.1613469760631;30;inter
inter_30;1.07078024559357;48.530690134025;30;inter
inter_30;1.06339010960912;50.4076839126046;30;inter
inter_30;1.06731110605419;48.0393530274236;30;inter
inter_30;1.08195897786555;47.3994647480444;30;inter
inter_30;1.07094843517207;47.1592288694914;30;inter
inter_30;1.05765099750823;49.8179174062062;30;inter
inter_30;1.06720980615691;50.4031881156405;30;inter
inter_30;1.06882240530751;48.3379445431951;30;inter
inter_30;1.07404181564943;47.4755426447556;30;inter
inter_30;1.07224953057702;49.1400490500947;30;inter
inter_30;1.07675987538344;47.4114591943506;30;inter
inter_30;1.06978203787396;47.6087390605419;30;inter
inter_30;1.07080990730234;47.9675655422648;30;inter
inter_30;1.06685933349062;49.6033723317628;30;inter
inter_30;1.0734076381554;47.6633753130028;30;inter
inter_30;1.07427718959013;49.287036771508;30;inter
inter_30;1.07321921995962;50.7434839041971;30;inter
inter_30;1.07607966760817;47.344026165037;30;inter
inter_30;1.06596356508675;49.6574744998517;30;inter
inter_30;1.07622424630455;46.7839088694531;30;inter
inter_30;1.06818902893761;47.5902295903898;30;inter
inter_30;1.06045485286208;51.4742129742069;30;inter
inter_30;1.06286853689849;50.052054893489;30;inter
inter_30;1.07773884682559;46.0542611730904;30;inter
inter_30;1.07058303484567;48.9631494032737;30;inter
inter_30;1.07056005400436;49.5935557571886;30;inter
inter_30;1.07340050428518;50.6902229115529;30;inter
inter_30;1.06420810747058;48.3148520702716;30;inter
inter_30;1.06884002635622;48.560394621289;30;inter
inter_30;1.07812185190731;47.1256000846177;30;inter
inter_30;1.07191485702493;50.8020897199167;30;inter
inter_30;1.06838949043933;49.9844857100548;30;inter
inter_30;1.06341699799693;49.7990427129046;30;inter
inter_30;1.06462316163691;49.9242866025984;30;inter
inter_30;1.06956445665108;50.2470236833756;30;inter
inter_30;1.07726888562058;49.583182330524;30;inter
inter_30;1.06908728608193;47.6109751421262;30;inter
inter_30;1.07230500063665;49.6924886422881;30;inter
inter_30;1.06943833378287;48.9862867244847;30;inter
inter_30;1.06643687832949;49.7092463450493;30;inter
inter_30;1.07817095540731;48.0983672449863;30;inter
inter_30;1.07898871085865;46.3029806912727;30;inter
inter_30;1.06473230060659;49.3428816948189;30;inter
inter_30;1.07163091597282;49.2233410447125;30;inter
inter_30;1.07606618879371;46.8392340180102;30;inter
inter_30;1.06868896692153;48.7303918437531;30;inter
inter_30;1.06871495495224;48.9520935073069;30;inter
inter_30;1.06936341512654;49.9518312477549;30;inter
inter_30;1.07194457682491;48.6982200865027;30;inter
inter_30;1.06464737776609;50.0328477031287;30;inter
inter_30;1.06624719951531;48.1489383355814;30;inter
inter_30;1.07316699907824;48.2155876702627;30;inter
inter_30;1.07314709562788;50.1493898492604;30;inter
inter_30;1.06685298471184;48.0783606716491;30;inter
inter_30;1.06884153576556;48.974856736907;30;inter
inter_30;1.07391300359093;48.4138974255283;30;inter
inter_30;1.06555235797572;48.3495207959518;30;inter
inter_30;1.06725503470332;46.9751231423471;30;inter
inter_30;1.07654627443368;45.8795862428123;30;inter
inter_30;1.07163654133034;52.7767087856261;30;inter
inter_30;1.06340567315441;50.4107753043736;30;inter
inter_30;1.07340332776416;48.9193277251715;30;inter
inter_30;1.06257262526416;51.3552274140819;30;inter
inter_30;1.06808710031219;48.9558030285899;30;inter
inter_30;1.07836116504181;48.8158010829931;30;inter
inter_30;1.0709384763907;49.4715396699503;30;inter
inter_30;1.07157278976761;48.598651141884;30;inter
inter_30;1.075402547023;47.6097334071163;30;inter
inter_30;1.07232479973531;47.7805452488803;30;inter
inter_30;1.07447417072559;48.1232321833879;30;inter
inter_30;1.06403606938963;49.0256132480247;30;inter
inter_30;1.06815798159115;48.7104871479213;30;inter
inter_30;1.06560502669138;49.9893217863799;30;inter
inter_30;1.06769149184177;49.6642161876398;30;inter
inter_30;1.06797642338176;47.6490468413654;30;inter
inter_30;1.07146539451159;50.8915830236326;30;inter
inter_30;1.07292635551486;49.5248396182302;30;inter
inter_30;1.06793479049885;46.6386600045652;30;inter
inter_30;1.0704285429458;47.7890964421812;30;inter
inter_30;1.06709570445121;49.4290877192149;30;inter
inter_30;1.07135012883627;48.8778016918557;30;inter
inter_30;1.06456909273663;50.8451100389116;30;inter
inter_30;1.0681651071447;49.7169270969284;30;inter
inter_30;1.06666132705924;49.9695515547061;30;inter
inter_30;1.06885255704996;50.5892465071853;30;inter
inter_30;1.07086455120127;49.1370334377549;30;inter
inter_30;1.06974877317851;48.1421093979107;30;inter
inter_30;1.07284869086514;49.4537698515701;30;inter
inter_30;1.07322222457516;48.8500829771808;30;inter
inter_30;1.06376743610934;50.1077300049011;30;inter
inter_30;1.07768826912667;48.7478716508143;30;inter
inter_30;1.0681937760179;52.7824954668739;30;inter
inter_30;1.06712522116201;48.9942492844945;30;inter
inter_30;1.07556899326993;48.9094552848681;30;inter
inter_30;1.07218086776377;46.7314665021548;30;inter
inter_30;1.07296099364074;48.0437682174108;30;inter
inter_30;1.07519183524289;48.8356309456342;30;inter
inter_30;1.08380060315404;45.4255039708142;30;inter
inter_30;1.08250412074369;46.9923269789907;30;inter
inter_30;1.0735820279283;43.8912263759172;30;inter
inter_30;1.07199394852889;47.2145198017655;30;inter
inter_30;1.06572513026515;50.3898763017484;30;inter
inter_30;1.06879698124618;46.4938097482511;30;inter
inter_30;1.06873677713429;51.2602663929004;30;inter
inter_30;1.05921884113578;49.5296519335702;30;inter
inter_30;1.0607366836222;51.0841667824094;30;inter
inter_30;1.06920267116491;50.0722473953172;30;inter
inter_30;1.07392235669742;47.1646952358244;30;inter
inter_30;1.07602326521766;46.0094506875738;30;inter
inter_30;1.06859539950508;48.9176390114547;30;inter
inter_30;1.06814262139913;48.643099868035;30;inter
inter_30;1.07229169461438;48.6872838333905;30;inter
inter_30;1.06828414118669;46.2844687044746;30;inter
inter_30;1.08385794788701;45.5890605264742;30;inter
inter_30;1.0659574478986;48.677768848525;30;inter
inter_30;1.07067847759139;48.9402328857041;30;inter
inter_30;1.07517270506446;48.081049392657;30;inter
inter_30;1.06371851944031;51.4761500644756;30;inter
inter_30;1.07393286751438;48.2130799566325;30;inter
inter_30;1.06576688791273;48.5508128881034;30;inter
inter_30;1.07300767356304;47.2426610409115;30;inter
inter_30;1.07545893959087;48.755095488291;30;inter
inter_30;1.06939417392332;49.5025178115736;30;inter
inter_30;1.06412653232855;48.9652648654298;30;inter
inter_30;1.07093138215959;49.0756296019212;30;inter
inter_30;1.07351235566295;45.9890940331451;30;inter
inter_30;1.08163682157937;45.9740779310467;30;inter
inter_30;1.06662228750697;50.5175690684168;30;inter
inter_30;1.07624917732011;47.4195374152734;30;inter
inter_30;1.06669884634872;52.6824939596004;30;inter
inter_30;1.06945025906072;46.3671800793183;30;inter
inter_30;1.06651544689873;50.1372075398292;30;inter
inter_30;1.0755085960069;50.830974331904;30;inter
inter_30;1.06879114167775;50.1613886939145;30;inter
inter_30;1.07728794302141;46.4678958523794;30;inter
inter_30;1.07118491227077;49.3698094188714;30;inter
inter_30;1.07315462463641;51.0579704614747;30;inter
inter_30;1.06132313677554;51.946618820443;30;inter
inter_30;1.07095762243576;53.485281214826;30;inter
inter_30;1.07271629446878;49.6555565602457;30;inter
inter_30;1.07484253032398;48.1119483302443;30;inter
inter_30;1.07451670879221;50.7916897920056;30;inter
inter_30;1.0708159912649;50.4800201221366;30;inter
inter_30;1.09092088385085;45.7473950306465;30;inter
inter_30;1.07859966242563;47.7054688922516;30;inter
inter_30;1.07402906886098;50.4976298101049;30;inter
inter_30;1.06375312658282;52.5444722961389;30;inter
inter_30;1.06976255243751;49.7278721039362;30;inter
inter_30;1.07170680026835;46.9087015253511;30;inter
inter_30;1.07305122457865;46.8993464324612;30;inter
inter_30;1.07796723475906;49.4003636053483;30;inter
inter_30;1.07196678921573;50.3209845735906;30;inter
inter_30;1.07050121740343;50.1704013385937;30;inter
inter_30;1.07033635695658;48.6064660216939;30;inter
inter_30;1.06955585572148;51.1024183937998;30;inter
inter_30;1.06906710222643;49.208677072876;30;inter
inter_30;1.07794890243502;46.7730175857939;30;inter
inter_30;1.07061911654986;47.8861918887829;30;inter
inter_30;1.06773559177676;49.7104030793464;30;inter
inter_30;1.06385401932421;49.0636014958274;30;inter
inter_30;1.07377978388929;47.1151260465022;30;inter
inter_30;1.06411569478353;48.1921059949352;30;inter
inter_30;1.07171925969577;52.3800447535531;30;inter
inter_30;1.05791626154503;52.0848902797857;30;inter
inter_30;1.07883820248996;49.3385585168072;30;inter
inter_30;1.07856757031122;48.3656239815998;30;inter
inter_30;1.07052331734967;53.6530679375906;30;inter
inter_30;1.06884456735007;49.4571174653272;30;inter
inter_30;1.06652758830194;48.521102962512;30;inter
inter_30;1.07281301655789;48.7392279645278;30;inter
inter_30;1.06739587151856;48.3583699537347;30;inter
inter_30;1.07098037563523;48.7267285162273;30;inter
inter_30;1.07200507138146;49.2186036377562;30;inter
inter_30;1.07153993644577;50.3195021130676;30;inter
inter_30;1.07289823726539;45.9095602092266;30;inter
inter_30;1.06940613564588;48.7688366774565;30;inter
inter_30;1.07494542606897;47.5484883947444;30;inter
inter_30;1.07123618919823;49.0272614856312;30;inter
inter_30;1.07422601001538;47.4690787285418;30;inter
inter_30;1.06459754886375;48.5816828168604;30;inter
inter_30;1.07007208728091;47.3346986030548;30;inter
inter_30;1.08330594697976;45.4544605823692;30;inter
inter_30;1.07176202905706;49.7640238363866;30;inter
inter_30;1.06155676819938;51.9454871012423;30;inter
inter_30;1.07785771812711;51.0365090923917;30;inter
inter_30;1.07761853068187;47.6469395615092;30;inter
inter_30;1.07529633789213;48.6840191881902;30;inter
inter_30;1.07321494232505;46.4316149554529;30;inter
inter_30;1.06267876903268;49.3336610660159;30;inter
inter_30;1.06952264920136;50.7399364383341;30;inter
inter_30;1.06637028229171;47.4590033913817;30;inter
inter_30;1.07422180825836;45.2748666163006;30;inter
inter_30;1.07897420326272;50.6302140765021;30;inter
inter_30;1.0785672114707;45.3720195910527;30;inter
inter_30;1.07255481730767;49.2556168545704;30;inter
inter_30;1.07586107989949;49.4982368191214;30;inter
inter_30;1.07894128684737;48.0690369289345;30;inter
inter_30;1.06388611461616;49.6737309485509;30;inter
inter_30;1.07530382745831;49.8648004489186;30;inter
inter_30;1.06996991940887;49.4120073459405;30;inter
inter_30;1.07364541031799;46.9727308606928;30;inter
inter_30;1.072141884212;48.6988219071045;30;inter
inter_30;1.06568192989129;50.3881118240623;30;inter
inter_30;1.07958104867911;45.4884525436532;30;inter
inter_30;1.07029377095023;45.5572214302755;30;inter
inter_30;1.06449225673616;50.5825496694082;30;inter
inter_30;1.07219529034692;49.1364008216458;30;inter
inter_30;1.06955900867905;52.9632722313077;30;inter
inter_30;1.05686142394017;52.279378792386;30;inter
inter_30;1.06736645135362;48.6015264864032;30;inter
